Sensor_48,Sensor_80,Sensor_112,Sensor_176,Sensor_87,Sensor_103,Sensor_88,Sensor_89,Sensor_104,Sensor_105,Sensor_91,Sensor_107,Label
503,468,103,478,859,648,1254,1817,1185,1660,758,1221,normal
488,477,109,469,878,653,1285,1834,1184,1579,760,1184,normal
504,461,109,463,839,646,1330,2001,1242,1715,791,1284,normal
521,467,113,471,832,622,1250,1903,1175,1673,800,1271,normal
523,464,109,479,863,656,1269,1883,1190,1648,804,1244,normal
495,443,136,433,817,656,1284,1915,1229,1723,770,1295,normal
514,463,113,465,802,633,1252,1995,1208,1761,818,1306,normal
509,459,117,453,892,716,1414,1972,1296,1701,785,1211,normal
563,505,113,474,1093,859,1171,1384,1063,1240,604,954,normal
487,437,125,449,713,570,1092,1827,1141,1767,753,1381,normal
496,463,117,474,826,675,1303,1917,1244,1649,784,1202,normal
556,494,117,487,1020,798,1178,1344,1079,1227,572,911,normal
503,462,116,445,762,610,1183,1767,1149,1660,696,1291,normal
475,450,113,441,695,589,1193,1964,1201,1777,829,1398,normal
526,492,112,462,1008,769,1228,1578,1127,1389,710,1082,normal
475,462,111,442,758,615,1188,1812,1158,1686,800,1356,normal
488,478,113,456,875,718,1484,2034,1323,1671,826,1244,normal
581,515,110,511,1118,851,1118,1060,945,934,496,699,normal
526,483,114,442,924,671,1227,1600,1117,1535,696,1197,normal
493,467,117,464,846,685,1352,1892,1255,1649,793,1226,normal
552,502,115,497,1102,818,1150,1247,1050,1203,586,895,normal
498,458,110,456,819,634,1319,1854,1129,1646,761,1344,normal
470,448,110,450,760,586,1210,1930,1202,1782,849,1410,normal
511,474,115,450,944,730,1359,1786,1248,1528,755,1165,normal
477,476,112,444,830,637,1276,1819,1202,1636,788,1353,normal
507,470,114,441,885,700,1381,1883,1250,1610,815,1262,normal
531,488,119,482,962,742,1290,1647,1173,1471,746,1173,normal
493,451,109,437,737,559,1220,1932,1155,1782,853,1533,normal
492,455,109,445,790,626,1304,1911,1232,1739,827,1342,normal
526,479,111,455,917,706,1253,1661,1178,1516,766,1255,normal
491,453,111,442,799,637,1318,1900,1253,1743,842,1471,normal
540,474,110,450,862,671,1191,1661,1138,1564,803,1360,normal
484,435,108,434,638,467,1128,1869,1080,1843,858,1635,normal
459,449,110,439,607,408,957,1294,861,1420,539,1282,normal
477,464,101,432,619,459,924,1247,915,1461,542,1258,normal
476,456,100,436,644,451,988,1309,944,1505,584,1355,normal
463,464,102,433,635,460,967,1291,954,1477,557,1328,normal
472,470,100,433,636,458,980,1300,951,1459,580,1359,normal
471,458,96,440,623,470,982,1327,936,1476,582,1370,normal
451,433,106,417,548,434,966,1314,934,1475,522,1352,normal
457,440,111,417,605,437,987,1315,905,1471,552,1306,normal
463,457,111,420,644,448,1025,1336,907,1485,540,1332,normal
474,462,108,438,680,457,1043,1364,927,1488,568,1298,normal
480,456,102,437,699,464,1055,1379,944,1487,609,1320,normal
461,451,112,421,671,448,1041,1343,932,1487,574,1327,normal
467,450,106,419,680,447,1045,1359,920,1499,546,1308,normal
481,459,107,427,690,443,1057,1373,909,1485,551,1343,normal
468,451,110,421,661,457,1068,1360,928,1521,569,1365,normal
473,463,107,420,666,457,1062,1353,917,1515,573,1347,normal
472,448,105,423,683,458,1067,1365,919,1517,562,1349,normal
455,450,104,427,665,460,1039,1352,925,1497,568,1373,normal
465,446,105,420,665,458,1039,1334,926,1516,573,1361,normal
478,466,107,433,685,459,1064,1363,919,1477,600,1342,normal
471,461,105,429,732,469,1234,1594,947,1593,644,1446,normal
470,457,105,433,680,456,1052,1362,900,1480,586,1356,normal
482,456,100,443,694,486,1038,1342,940,1502,553,1286,normal
480,486,101,443,694,465,1065,1365,909,1503,549,1293,normal
482,473,95,443,697,471,1030,1327,935,1503,543,1292,normal
447,426,113,420,649,446,994,1234,924,1510,515,1285,normal
452,434,110,418,677,431,1010,1257,903,1482,501,1307,normal
449,440,113,400,675,427,1008,1255,903,1487,499,1335,normal
452,444,110,418,684,412,1014,1245,903,1492,503,1329,normal
450,446,110,429,682,429,1012,1267,894,1482,505,1366,normal
439,445,110,416,688,440,1037,1289,905,1486,518,1357,normal
463,459,104,436,695,437,1046,1312,898,1459,542,1373,normal
458,451,110,428,700,441,1035,1282,891,1426,520,1353,normal
454,460,110,424,681,423,1007,1244,889,1416,508,1326,normal
455,454,104,415,698,448,1010,1243,894,1399,518,1291,normal
466,454,106,431,693,452,1011,1249,893,1403,514,1295,normal
462,457,112,430,692,447,998,1235,891,1399,518,1251,normal
463,449,104,431,698,451,999,1237,891,1393,510,1263,normal
463,453,106,432,688,454,982,1218,895,1397,500,1279,normal
465,457,103,432,697,450,1003,1217,889,1384,487,1284,normal
464,456,106,428,685,455,990,1220,896,1404,486,1285,normal
462,457,109,435,687,451,1009,1235,896,1398,487,1268,normal
463,466,106,433,697,453,1009,1217,893,1399,449,1263,normal
460,461,106,430,692,454,998,1229,895,1409,496,1244,normal
462,458,106,435,699,459,1006,1244,900,1409,493,1227,normal
463,452,115,434,695,458,990,1231,904,1407,494,1208,normal
507,445,106,434,693,459,989,1219,901,1411,501,1233,normal
466,457,106,431,701,462,993,1235,909,1413,500,1219,normal
460,466,109,435,692,460,993,1229,908,1420,483,1271,normal
471,457,106,439,691,463,981,1211,900,1409,487,1244,normal
471,453,106,435,697,464,988,1224,907,1419,492,1264,normal
464,458,109,432,707,454,982,1212,905,1415,487,1231,normal
466,452,103,434,695,451,990,1226,906,1417,490,1239,normal
452,440,109,435,691,455,980,1216,911,1417,495,1233,normal
462,457,107,430,696,454,991,1221,895,1403,499,1238,normal
462,456,107,434,680,459,979,1220,912,1419,481,1258,normal
458,459,104,430,688,456,987,1222,908,1426,480,1271,normal
462,457,107,431,696,460,991,1221,903,1408,508,1253,normal
451,449,104,425,692,461,1003,1247,916,1430,479,1274,normal
458,456,105,426,690,448,996,1238,904,1428,473,1267,normal
461,458,104,433,698,456,1022,1255,913,1426,488,1253,normal
459,453,107,429,692,457,1010,1253,910,1429,483,1262,normal
452,456,110,430,681,456,980,1232,909,1416,473,1273,normal
464,462,104,426,692,459,988,1236,907,1405,492,1240,normal
456,453,104,426,697,455,987,1235,902,1400,474,1241,normal
456,457,110,426,691,452,992,1246,904,1404,482,1243,normal
463,458,107,421,707,464,994,1231,907,1407,492,1223,normal
467,471,107,431,702,459,994,1231,902,1400,492,1229,normal
461,458,107,427,699,457,1006,1250,906,1413,488,1258,normal
468,371,107,439,526,460,754,912,908,1395,374,1242,normal
466,460,110,430,706,459,999,1243,947,1409,499,1244,normal
455,458,104,425,702,464,1016,1254,918,1420,514,1271,normal
468,465,98,429,712,459,1040,1276,912,1394,518,1247,normal
467,456,104,424,730,468,1037,1291,923,1431,512,1270,normal
467,454,107,427,698,455,1027,1273,912,1412,514,1269,normal
463,442,98,428,709,458,1030,1264,915,1402,520,1254,normal
460,454,104,439,694,451,1006,1256,912,1412,502,1257,normal
463,464,107,432,710,463,1030,1259,907,1399,520,1240,normal
462,465,104,436,722,465,1051,1288,931,1429,509,1221,normal
480,469,104,425,777,480,1274,1559,998,1539,591,1359,normal
460,465,100,422,731,460,1199,1502,957,1530,573,1399,normal
464,456,102,435,687,467,994,1250,924,1453,530,1290,normal
468,474,106,431,733,469,1077,1311,903,1400,526,1210,normal
467,480,91,413,769,508,1121,1380,968,1446,570,1198,normal
463,483,93,411,809,578,1346,1704,1176,1701,618,1271,normal
326,320,131,327,366,347,804,1454,1009,1698,646,1548,normal
340,339,144,337,402,357,868,1436,967,1639,640,1516,normal
325,348,149,333,407,348,857,1450,964,1664,649,1592,normal
322,356,141,334,439,369,928,1492,999,1696,622,1553,normal
357,382,127,424,628,494,1090,1593,1113,1833,601,1487,normal
428,416,125,422,533,394,959,1362,861,1462,533,1352,normal
415,390,116,429,490,405,802,1134,896,1462,477,1277,normal
439,410,124,431,513,435,854,1221,874,1442,526,1252,normal
442,424,120,438,520,433,853,1221,897,1458,507,1277,normal
440,428,118,437,524,417,853,1250,893,1454,515,1297,normal
424,401,113,420,490,410,814,1200,875,1463,515,1297,normal
418,408,117,415,481,400,827,1187,869,1482,506,1344,normal
426,407,119,427,517,393,842,1171,869,1446,513,1333,normal
419,407,121,428,509,416,837,1183,879,1476,517,1291,normal
419,411,110,424,530,403,852,1156,866,1453,513,1276,normal
425,411,107,425,539,407,863,1163,861,1441,510,1253,normal
437,423,111,429,548,448,870,1166,907,1448,535,1163,normal
452,429,104,423,515,401,795,1080,858,1399,499,1230,normal
379,376,102,364,528,470,1003,2778,1272,2498,1157,1492,normal
229,313,118,290,390,352,593,2378,1014,2639,1317,1349,normal
287,329,110,331,467,489,1179,2969,1767,2622,753,739,normal
332,362,94,357,867,821,1794,1715,2664,2722,82,189,normal
306,304,94,351,782,760,1749,2244,2271,4138,50,146,normal
351,367,103,387,919,958,1621,1441,1979,1833,8,87,normal
378,397,77,412,1187,1028,1629,1187,1814,1324,0,45,normal
375,383,90,433,1021,1027,1883,1257,2273,1744,6,59,normal
366,389,117,406,1036,1083,1988,1356,2800,1949,18,80,normal
334,374,104,424,1006,1026,2245,1414,3581,2408,42,126,normal
349,358,100,369,894,970,2523,1706,4923,3252,76,182,normal
340,362,94,381,845,895,2786,1907,6348,3846,138,209,normal
337,338,87,373,682,717,2936,2564,6918,4514,208,274,normal
222,277,115,257,293,195,293,2011,476,2494,1996,1973,normal
356,405,114,384,481,298,633,1497,653,1507,959,1545,normal
399,393,100,386,429,334,764,1318,722,1373,669,1268,normal
408,456,98,370,448,362,757,1286,806,1395,603,1277,normal
401,383,102,392,464,372,849,1394,823,1437,643,1278,normal
393,393,107,377,488,310,825,1398,815,1427,675,1326,normal
399,399,102,375,573,319,909,1440,804,1450,673,1307,normal
413,390,100,387,573,331,923,1460,837,1470,651,1302,normal
413,411,106,381,556,332,924,1456,809,1460,671,1334,normal
417,403,100,381,508,336,904,1464,809,1437,662,1335,normal
415,404,97,374,558,337,947,1478,816,1434,667,1326,normal
417,407,100,382,512,340,923,1479,825,1457,670,1360,normal
422,407,97,376,522,345,920,1482,832,1454,662,1363,normal
415,415,97,386,530,349,914,1506,831,1465,666,1356,normal
420,413,95,401,533,350,934,1483,840,1466,684,1338,normal
420,413,100,383,532,358,938,1499,841,1474,664,1352,normal
426,405,94,379,537,359,940,1508,857,1481,679,1359,normal
420,409,92,387,541,359,929,1508,848,1496,665,1379,normal
421,425,92,387,545,356,939,1488,849,1486,693,1363,normal
425,410,92,391,530,367,937,1512,854,1491,695,1368,normal
421,418,95,388,538,381,942,1517,853,1492,695,1394,normal
427,410,95,394,534,360,948,1512,860,1505,686,1382,normal
419,414,97,386,538,364,931,1499,864,1504,690,1369,normal
422,419,103,388,534,367,943,1494,888,1507,681,1366,normal
425,415,93,392,539,367,948,1513,863,1514,681,1373,normal
424,427,98,385,544,377,949,1515,894,1518,691,1376,normal
382,363,95,374,532,399,883,2620,1014,2215,1247,1552,normal
344,345,99,353,525,414,823,2531,1158,2186,1145,1205,normal
303,340,95,310,567,440,944,2695,1283,2255,1130,1216,normal
270,333,98,314,581,429,865,2595,1307,2444,1247,1240,normal
409,447,80,405,740,507,1071,1911,1108,1660,854,1080,normal
406,403,90,411,731,563,1374,2208,1381,1808,814,978,normal
459,485,87,422,1068,713,1197,1472,1190,1447,610,863,normal
429,434,92,451,821,564,1390,2090,1358,1883,869,1116,normal
395,409,88,399,643,469,1018,2113,1186,1928,1001,1263,normal
413,401,88,423,769,567,1398,2256,1440,1945,943,1085,normal
352,423,82,338,1394,955,1596,1758,1527,1514,644,743,normal
330,371,87,345,962,677,1241,2057,1454,1991,922,1129,normal
448,487,94,410,675,463,898,1693,1101,1685,920,1123,normal
451,470,87,433,760,545,1261,2013,1332,1832,882,1109,normal
451,455,84,446,838,563,1249,1987,1265,1782,876,1125,normal
428,426,87,423,778,533,1311,2180,1354,1904,969,1209,normal
429,434,87,420,807,530,1395,2337,1408,2003,990,1243,normal
426,433,82,416,788,521,1352,2337,1413,2023,992,1278,normal
428,430,76,415,791,531,1357,2347,1422,2033,990,1268,normal
433,440,85,405,798,536,1365,2351,1416,2013,1021,1311,normal
437,434,85,407,805,543,1283,2253,1330,1976,1000,1282,normal
427,447,81,407,683,455,1046,2173,1146,2013,1023,1477,normal
296,305,108,321,444,256,609,1973,781,2029,1210,1759,normal
452,410,87,424,584,418,898,1327,935,1543,505,961,normal
522,474,78,442,450,270,419,531,495,806,265,843,normal
451,398,84,399,379,321,567,730,700,1069,321,917,normal
316,320,97,364,351,317,709,1673,1026,2104,903,1547,normal
476,441,117,487,407,340,520,606,641,1047,281,741,normal
486,462,103,490,493,351,626,665,673,1094,294,727,normal
482,437,106,481,551,387,707,735,729,1172,291,767,normal
413,425,112,428,532,474,1066,1635,1118,1760,613,1056,normal
366,385,111,427,961,922,1993,1208,4798,2478,125,159,normal
512,492,99,534,730,641,636,394,538,341,0,0,normal
553,515,87,496,712,692,523,281,555,287,0,0,normal
545,456,82,469,813,785,702,413,790,433,0,0,normal
550,461,85,477,809,808,707,399,836,467,0,0,normal
523,469,85,481,804,806,726,406,834,474,0,0,normal
556,478,79,486,832,824,756,418,863,494,0,0,normal
549,470,87,495,820,822,750,419,870,497,0,0,normal
556,478,82,505,825,833,774,442,901,513,0,0,normal
555,476,79,522,823,838,772,444,896,517,0,0,normal
558,476,74,519,848,848,791,460,931,538,0,0,normal
561,481,79,530,854,848,797,465,951,542,0,0,normal
558,473,66,527,855,859,812,473,963,556,0,0,normal
563,470,76,530,865,864,822,478,968,551,0,0,normal
568,471,74,531,873,880,849,500,1005,578,0,0,normal
568,468,71,507,880,885,865,505,1021,586,0,0,normal
541,476,66,499,908,903,953,573,1116,652,0,0,normal
506,445,77,496,895,851,1124,736,1264,817,0,13,normal
496,442,75,463,948,942,1221,757,1503,886,0,36,normal
502,454,78,376,967,955,1103,681,1296,777,0,0,normal
575,508,85,546,812,848,622,371,758,438,0,0,normal
544,493,85,501,811,843,797,457,972,591,0,0,normal
484,423,74,437,974,1022,1340,896,1666,1120,0,0,normal
513,460,91,513,992,1017,1018,671,1119,711,0,0,normal
549,498,74,505,907,892,873,569,937,598,0,0,normal
499,434,74,465,1018,1051,1415,981,1691,1230,0,12,normal
557,504,88,524,908,936,908,585,977,613,0,0,normal
543,486,69,494,967,958,1132,792,1304,862,0,0,normal
493,439,79,436,1026,1031,1310,902,1521,1020,0,8,normal
534,496,86,512,945,912,832,542,907,559,0,0,normal
607,545,85,503,820,875,763,503,1003,616,0,0,normal
487,431,80,447,951,977,1488,1025,1883,1219,0,47,normal
444,422,82,448,996,1030,1816,1305,2582,1904,38,121,normal
517,474,82,496,996,969,1022,664,1085,679,0,0,normal
589,534,97,529,935,859,794,481,914,560,0,0,normal
541,473,81,490,1030,961,1245,744,1430,885,0,0,normal
414,384,91,387,936,875,2376,1978,4140,3512,129,202,normal
327,326,95,327,708,572,1461,3028,2213,6204,284,314,normal
447,430,85,418,669,651,1444,1378,2002,1509,218,248,normal
430,420,103,408,917,940,1277,917,1450,930,0,0,normal
512,440,96,466,931,958,1180,708,1535,803,0,0,normal
496,437,104,445,1004,1044,1349,758,1794,923,0,17,normal
509,444,104,471,1028,1074,1455,823,1981,1010,0,26,normal
475,404,105,451,1045,1087,1727,1002,2496,1306,3,61,normal
448,465,119,492,959,971,990,605,1114,639,0,0,normal
553,484,109,494,905,993,961,595,1209,657,0,0,normal
483,412,114,452,997,1084,1432,853,1960,1024,0,20,normal
518,441,113,479,1053,1114,1224,689,1474,788,0,0,normal
527,460,107,486,1033,1096,1202,695,1509,820,0,0,normal
485,420,118,452,1011,1111,1672,964,2364,1254,6,63,normal
523,429,116,487,1027,1087,1168,675,1413,759,0,0,normal
527,459,108,486,1023,1119,1324,752,1716,891,0,0,normal
465,417,115,429,1046,1117,2225,1285,3791,1879,89,124,normal
458,423,120,462,1145,1156,1905,1196,2619,1534,1,94,normal
542,479,115,510,829,912,739,463,814,451,0,0,normal
586,526,128,533,792,840,611,301,722,347,0,0,normal
483,452,116,478,1092,1180,1548,740,2144,1035,0,0,normal
409,393,114,434,1093,1114,2478,1539,4082,2458,59,148,normal
497,452,118,485,1103,1170,1301,736,1524,784,0,0,normal
529,475,113,520,1004,1080,1126,639,1469,713,0,0,normal
435,402,117,430,1032,1159,2284,1479,4048,2287,67,140,normal
483,431,129,480,1168,1308,1570,924,2077,1117,0,24,normal
519,450,116,501,1109,1224,1414,787,1854,924,0,0,normal
422,383,121,407,989,1078,2632,1858,4952,3160,130,190,normal
512,444,128,489,1097,1207,1378,870,1599,863,0,9,normal
559,477,129,505,890,917,925,587,1093,606,0,0,normal
492,435,114,474,1107,1149,1745,966,2320,1189,0,36,normal
442,409,124,441,1097,1258,2574,1585,4130,2299,56,138,normal
514,453,122,494,1122,1159,1536,888,1897,995,0,29,normal
478,426,117,442,1121,1176,2502,1357,3801,1732,84,158,normal
456,400,126,427,1038,1100,2630,1666,4402,2638,97,178,normal
533,472,130,497,1079,1113,1218,739,1447,749,0,0,normal
525,447,123,482,1172,1221,1793,995,2444,1141,0,54,normal
454,413,131,433,1143,1229,2678,1482,4188,2091,81,163,normal
500,450,127,479,1220,1271,1915,1084,2374,1247,0,68,normal
524,456,130,479,1180,1255,1750,981,2286,1156,0,52,normal
496,436,127,445,1200,1295,2486,1289,3856,1596,65,138,normal
433,399,128,433,1059,1133,2949,1744,5480,2759,135,194,normal
495,440,132,481,1200,1274,1944,1125,2510,1268,4,97,normal
523,457,132,490,1176,1251,1786,972,2415,1136,0,61,normal
445,411,125,432,1114,1187,3167,1738,5993,2717,164,204,normal
491,434,128,462,1219,1301,2416,1351,3700,1784,53,147,normal
505,431,120,457,1233,1363,2508,1342,3846,1721,60,147,normal
424,416,130,428,1042,1112,3229,1917,6689,3148,182,234,normal
524,447,132,473,1218,1292,2061,1171,2711,1347,16,91,normal
490,435,130,448,1209,1302,2727,1474,4489,1950,102,142,normal
438,416,128,442,1115,1182,3164,1817,5941,2756,175,216,normal
501,445,135,466,1207,1264,2104,1225,2869,1449,13,108,normal
458,420,123,444,1138,1224,3012,1698,5277,2486,171,216,normal
478,449,135,474,1241,1324,2441,1418,3477,1779,29,128,normal
558,492,129,517,1056,1086,1105,631,1298,641,0,0,normal
543,466,125,498,1128,1194,1609,887,2012,978,0,6,normal
477,417,125,443,1167,1284,3056,1517,5111,2058,149,186,normal
422,406,131,413,991,1063,3643,2099,6729,2781,222,259,normal
410,373,130,402,922,958,3355,2268,7090,3829,216,242,normal
444,424,112,439,1126,1177,2333,1636,3649,2656,59,152,normal
537,456,132,493,1122,1172,1395,918,1849,1002,0,26,normal
556,478,129,502,1093,1142,1356,861,1798,931,0,6,normal
536,459,125,485,1147,1216,1683,998,2357,1204,0,40,normal
501,431,124,459,1216,1322,2693,1404,4555,1855,95,159,normal
407,380,130,375,826,757,3456,2944,6574,3779,266,344,normal
294,297,159,303,266,313,560,2476,1081,2356,1371,1514,normal
417,424,145,388,360,387,794,1567,925,1471,745,1238,normal
432,404,155,384,416,315,776,1219,960,1389,509,1112,normal
390,383,153,361,418,324,862,1425,996,1582,599,1259,normal
409,397,147,374,425,354,937,1468,921,1541,642,1300,normal
390,399,156,367,451,364,943,1426,975,1492,556,1243,normal
403,406,144,363,458,360,965,1442,999,1495,577,1235,normal
351,384,146,311,472,357,912,2819,1230,2875,1240,1727,normal
478,423,134,383,403,296,656,957,719,1115,369,1066,normal
416,406,139,362,414,315,801,946,702,1211,399,1113,normal
491,458,126,438,458,359,686,820,671,1122,361,914,normal
508,503,132,430,478,395,739,823,701,1079,357,933,normal
424,377,137,359,446,320,743,889,692,1213,400,1185,normal
409,355,138,363,415,309,681,859,706,1209,370,1064,normal
395,371,138,382,447,331,724,888,769,1226,386,1111,normal
395,360,132,383,440,323,744,885,763,1269,390,1099,normal
404,374,129,390,443,346,764,921,760,1277,401,1112,normal
413,393,129,434,459,344,817,979,754,1272,420,1133,normal
425,387,129,417,453,342,800,940,728,1256,368,1129,normal
420,378,126,425,459,353,806,941,773,1303,382,1151,normal
425,392,123,406,471,359,821,978,754,1290,388,1145,normal
427,387,120,423,502,360,831,979,767,1318,387,1139,normal
427,402,114,452,517,367,787,952,764,1302,398,1108,normal
338,349,114,370,735,454,1242,1659,1055,1829,681,1510,normal
248,269,147,279,320,341,983,1700,1063,1946,737,1641,normal
297,358,139,363,573,372,1080,1424,997,1855,636,1659,normal
312,288,138,264,382,320,945,1459,1082,1961,658,1667,normal
208,206,170,206,292,297,948,1609,1080,2077,692,1778,normal
251,204,164,207,319,300,951,1524,1077,1971,629,1773,normal
244,203,162,231,307,319,969,1567,1095,1988,648,1782,normal
242,200,163,235,325,308,980,1574,1097,2007,648,1800,normal
